dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-12-01,99,3,11,0,10,1,20,0,15,15,199,5,1
2017-01-01,263,7,51,6,46,2,116,0,90,185,286,9,1
2017-02-01,29,2,10,0,8,1,40,0,13,33,57,3,1
2017-03-01,67,2,19,4,14,1,134,0,25,107,38,3,0
2017-04-01,194,5,44,3,40,1,323,0,66,251,102,4,0
2017-05-01,71,4,12,1,15,2,93,0,28,142,62,3,0
2017-06-01,48,4,11,0,9,1,55,0,16,36,168,10,0
2017-07-01,132,5,24,0,24,2,119,0,42,136,579,12,0
2017-08-01,61,4,17,2,17,1,100,0,29,100,67,4,2
2017-09-01,79,6,20,3,14,2,66,0,22,43,115,6,1
2017-10-01,56,6,23,3,23,2,120,0,38,139,221,12,0
2017-11-01,22,2,7,0,6,1,37,0,12,40,98,5,0
2017-12-01,211,6,40,6,33,1,371,0,67,261,148,7,0
2018-01-01,80,3,16,0,16,1,99,1,34,113,129,8,1
2018-02-01,81,5,34,2,31,1,179,0,59,212,121,10,0
2018-03-01,56,4,21,0,13,1,112,0,36,109,134,12,0
2018-04-01,45,8,17,6,18,1,119,0,39,136,115,11,0
2018-05-01,52,5,16,3,15,1,107,0,33,136,138,13,1
2018-06-01,21,2,6,2,3,1,58,0,18,85,112,3,0
2018-07-01,55,3,18,5,14,1,73,0,32,86,88,9,0
2018-08-01,33,8,25,1,21,1,106,0,40,164,89,10,0
2018-09-01,37,9,17,0,14,1,81,1,26,95,121,10,0
2018-10-01,95,10,33,3,33,1,126,0,55,178,109,12,0
2018-11-01,27,5,18,5,15,1,143,0,33,145,127,10,1
2018-12-01,20,5,12,4,8,1,77,0,24,87,95,7,0
2019-01-01,46,5,17,1,17,1,92,0,35,87,114,9,0
2019-02-01,18,7,13,0,12,1,61,0,22,65,101,10,0
2019-03-01,26,7,17,3,13,1,103,1,25,112,119,10,0
2019-04-01,18,4,10,1,11,1,58,0,15,39,124,7,0
2019-05-01,17,5,13,2,12,1,61,0,21,88,184,15,0
2019-06-01,21,8,20,2,17,1,144,0,33,159,111,6,0
2019-07-01,22,7,17,1,16,1,90,0,28,80,163,11,0
2019-08-01,33,10,22,3,21,2,157,0,41,153,113,13,0
2019-09-01,14,8,17,5,10,1,116,0,30,123,91,12,0
2019-10-01,40,15,44,19,25,1,196,0,63,197,109,17,2
2019-11-01,25,7,23,5,15,1,78,2,38,149,107,9,0
2019-12-01,13,3,12,4,10,1,59,0,23,98,90,11,0
2020-01-01,36,11,24,7,19,2,114,5,39,131,106,13,0
2020-02-01,22,8,25,5,17,2,96,0,31,58,144,16,0
2020-03-01,32,5,26,4,23,2,97,4,49,139,137,16,0
2020-04-01,26,9,25,2,22,3,100,0,49,124,76,7,0
